Channel 1,Channel 2
3895.678711,3281.982422
3895.800781,3282.177734
3895.581055,3281.884766
3895.629883,3281.689453
3895.410156,3281.274414
3895.263672,3281.298828
3895.312500,3281.274414
3895.214844,3281.372070
3895.166016,3280.786133
3895.239258,3281.054688
3895.043945,3280.981445
3895.092773,3280.786133
3894.970703,3280.981445
3894.946289,3280.737305
3895.068359,3280.493164
3894.824219,3280.590820
3894.702148,3280.419922
3894.873047,3280.273438
3894.628906,3280.126953
3894.604492,3279.931641
3894.506836,3280.102539
3894.531250,3279.858398
3894.433594,3279.833984
3894.384766,3279.565430
3894.409180,3279.638672
3894.140625,3279.541016
3894.140625,3279.418945
3893.945313,3279.028320
3893.847656,3278.808594
3894.018555,3279.150391
3893.823242,3278.930664
3893.872070,3278.735352
3893.920898,3278.784180
3894.018555,3278.393555
3893.603516,3278.588867
3893.676758,3278.637695
3893.725586,3278.686523
3893.750000,3278.393555
3893.798828,3278.247070
3893.701172,3278.027344
3893.701172,3278.686523
3894.238281,3280.639648
3895.214844,3282.153320
3895.825195,3282.885742
3895.922852,3283.300781
3896.118164,3282.958984
3896.020508,3282.519531
3895.654297,3282.324219
3895.703125,3282.177734
3895.996094,3282.202148
3896.044922,3282.495117
3895.996094,3282.592773
3895.776367,3282.617188
3896.069336,3282.495117
3895.971680,3282.324219
3895.922852,3282.128906
3896.118164,3282.250977
3895.800781,3282.421875
3896.020508,3282.373047
3895.898438,3282.373047
3896.020508,3281.909180
3895.947266,3281.933594
3895.922852,3281.860352
3895.776367,3281.420898
3895.751953,3281.298828
3895.874023,3281.323242
3895.947266,3281.274414
3895.605469,3281.201172
3895.776367,3280.957031
3895.483398,3280.810547
3895.483398,3280.761719
3895.605469,3280.810547
3895.434570,3280.712891
3895.556641,3280.566406
3895.458984,3280.273438
3895.263672,3280.224609
3895.410156,3280.249023
3895.434570,3279.907227
3895.336914,3280.029297
3895.263672,3279.809570
3894.995117,3279.541016
3894.921875,3279.321289
3894.848633,3279.296875
3894.824219,3279.321289
3894.897461,3279.199219
3894.702148,3278.906250
3894.799805,3278.857422
3894.799805,3279.125977
3895.214844,3280.883789
3896.093750,3282.397461
3896.655273,3283.129883
3897.021484,3283.154297
3897.045898,3282.934570
3896.875000,3282.690430
3896.630859,3282.421875
3896.655273,3282.177734
3896.606445,3282.348633
3896.704102,3282.543945
3896.704102,3282.519531
3896.752930,3282.397461
3896.459961,3281.958008
3896.630859,3282.275391
3896.484375,3282.055664
3896.289063,3282.006836
3896.362305,3281.958008
3896.411133,3281.982422
3896.386719,3281.787109
3896.313477,3281.860352
3896.093750,3281.640625
3895.947266,3281.201172
3895.800781,3281.054688
3896.118164,3280.957031
3895.703125,3280.737305
3895.654297,3280.566406
3895.703125,3280.395508
3895.776367,3280.712891
3895.849609,3280.688477
3895.605469,3280.444336
3895.410156,3280.664063
3895.678711,3280.615234
3895.727539,3280.566406
3895.605469,3280.322266
3895.458984,3280.273438
3895.507813,3280.419922
3895.654297,3280.151367
3895.507813,3280.249023
3895.288086,3280.200195
3895.336914,3280.053711
3895.361328,3279.882813
3895.239258,3279.736328
3895.166016,3279.589844
3895.043945,3279.467773
3895.141602,3279.418945
3895.019531,3279.370117
3895.166016,3279.394531
3894.873047,3279.150391
3894.995117,3279.248047
3895.117188,3280.004883
3895.678711,3281.665039
3896.850586,3283.349609
3897.363281,3284.033203
3897.607422,3284.350586
3897.534180,3283.837891
3897.143555,3283.227539
3897.021484,3283.105469
3897.143555,3282.958984
3896.752930,3283.105469
3896.826172,3283.422852
3897.021484,3283.447266
3896.752930,3283.203125
3896.679688,3282.812500
3896.704102,3282.812500
3896.997070,3283.007813
3897.143555,3283.105469
3897.094727,3282.861328
3896.923828,3282.812500
3896.923828,3282.543945
3896.899414,3282.617188
3896.801758,3282.153320
3896.679688,3281.860352
3896.508789,3281.665039
3896.386719,3281.591797
3896.044922,3281.372070
3896.142578,3281.298828
3896.093750,3281.250000
3895.947266,3280.981445
3895.776367,3281.079102
3896.020508,3281.030273
3895.874023,3280.957031
3895.727539,3280.834961
3895.727539,3280.444336
3895.751953,3280.249023
3895.678711,3280.395508
3895.581055,3280.151367
3895.605469,3280.078125
3895.532227,3279.956055
3895.483398,3279.858398
3895.410156,3279.492188
3895.068359,3279.516602
3895.043945,3279.296875
3895.043945,3279.150391
3894.799805,3278.979492
3894.995117,3279.028320
3894.873047,3278.613281
3894.799805,3278.393555
3894.677734,3278.417969
3894.775391,3279.541016
3895.849609,3281.396484
3896.752930,3282.861328
3897.241211,3283.740234
3897.509766,3283.593750
3897.290039,3283.178711
3897.094727,3282.568359
3897.021484,3282.592773
3896.875000,3282.641602
3896.777344,3282.543945
3896.850586,3282.739258
3896.850586,3282.763672
3896.875000,3282.739258
3896.972656,3282.495117
3896.826172,3282.495117
3896.948242,3282.641602
3896.948242,3282.617188
3896.850586,3282.519531
3896.899414,3282.275391
3896.704102,3282.177734
3896.630859,3282.202148
3896.679688,3282.031250
3896.459961,3281.762695
3896.264648,3281.225586
3895.996094,3281.176758
3895.874023,3281.030273
3895.751953,3280.712891
3895.605469,3280.786133
3895.458984,3280.786133
3895.654297,3280.541992
3895.312500,3280.664063
3895.385742,3280.493164
3895.312500,3280.322266
3895.190430,3280.004883
3895.019531,3279.956055
3894.995117,3279.980469
3894.848633,3279.663086
3894.970703,3279.541016
3894.702148,3279.345703
3894.531250,3279.174805
3894.653320,3278.979492
3894.360352,3278.955078
3894.311523,3278.686523
3894.335938,3279.028320
3894.775391,3280.737305
3895.751953,3282.250977
3896.337891,3283.569336
3896.582031,3283.544922
3896.704102,3283.081055
3896.337891,3283.007813
3896.313477,3282.470703
3896.191406,3282.421875
3896.118164,3282.153320
3896.166992,3282.690430
3896.044922,3282.324219
3895.971680,3282.275391
3895.849609,3281.958008
3896.118164,3282.202148
3895.825195,3282.348633
3896.044922,3282.348633
3896.142578,3282.519531
3896.191406,3282.275391
3895.996094,3282.226563
3896.191406,3281.933594
3896.069336,3281.689453
3895.874023,3281.738281
3895.874023,3281.542969
3895.825195,3281.494141
3895.800781,3281.274414
3895.629883,3281.372070
3895.556641,3281.127930
3895.727539,3281.127930
3895.727539,3281.005859
3895.751953,3280.834961
3895.654297,3280.810547
3895.825195,3280.786133
3895.458984,3280.712891
3895.849609,3280.786133
3895.556641,3280.444336
3895.556641,3280.590820
3895.410156,3280.297852
3895.410156,3279.980469
3895.458984,3280.029297
3895.092773,3279.833984
3895.141602,3279.760742
3894.848633,3279.882813
3894.897461,3279.614258
3894.799805,3279.956055
3895.556641,3281.713867
3896.801758,3283.398438
3897.656250,3284.692383
3897.949219,3285.278320
3898.168945,3285.107422
3897.924805,3284.790039
3897.753906,3284.155273
3897.436523,3284.008789
3897.436523,3283.911133
3897.314453,3284.008789
3897.338867,3284.155273
3897.192383,3283.886719
3897.167969,3283.618164
3896.728516,3283.471680
3896.728516,3283.447266
3896.655273,3283.227539
3896.484375,3283.081055
3896.459961,3283.105469
3896.533203,3282.958984
3896.435547,3282.617188
3896.069336,3282.446289
3895.922852,3282.031250
3895.971680,3282.104492
3895.800781,3282.031250
3895.727539,3281.787109
3895.654297,3281.542969
3895.458984,3281.469727
3895.727539,3281.274414
3895.483398,3281.250000
3895.483398,3281.250000
3895.312500,3281.250000
3895.532227,3280.883789
3895.361328,3280.761719
3895.068359,3280.810547
3895.190430,3280.810547
3895.092773,3280.175781
3895.092773,3280.346680
3894.873047,3280.102539
3894.799805,3279.882813
3894.824219,3279.809570
3894.580078,3279.565430
3894.311523,3279.223633
3894.360352,3279.125977
3894.213867,3279.199219
3894.262695,3280.102539
3894.970703,3281.835938
3896.069336,3283.715820
3896.508789,3284.033203
3896.508789,3284.155273
3896.582031,3283.837891
3896.069336,3283.496094
3896.093750,3283.105469
3896.093750,3283.349609
3895.996094,3283.398438
3895.849609,3283.300781
3895.922852,3283.251953
3896.093750,3283.447266
3896.020508,3283.276367
3896.020508,3283.349609
3896.215820,3283.666992
3896.166992,3283.618164
3896.264648,3283.715820
3896.337891,3283.593750
3896.264648,3283.544922
3896.215820,3283.251953
3895.971680,3283.203125
3896.093750,3283.154297
3896.044922,3282.788086
3895.825195,3282.470703
3895.654297,3282.104492
3895.581055,3281.982422
3895.727539,3282.080078
3895.605469,3282.031250
3895.507813,3282.153320
3895.483398,3281.982422
3895.507813,3281.933594
3895.507813,3281.884766
3895.385742,3281.494141
3895.263672,3281.860352
3895.458984,3281.689453
3895.458984,3281.469727
3895.092773,3281.298828
3895.141602,3281.201172
3895.043945,3281.127930
3894.897461,3281.176758
3895.239258,3282.568359
3896.240234,3284.472656
3896.923828,3285.668945
3897.265625,3286.059570
3897.192383,3285.815430
3896.948242,3285.449219
3896.923828,3285.180664
3896.679688,3285.180664
3896.606445,3285.131836
3896.655273,3285.375977
3896.850586,3285.473633
3896.704102,3285.083008
3896.533203,3284.692383
3896.411133,3284.838867
3896.362305,3284.863281
3896.606445,3284.960938
3896.435547,3284.863281
3896.606445,3284.863281
3896.484375,3285.156250
3896.533203,3284.814453
3896.386719,3284.594727
3896.582031,3284.399414
3896.264648,3284.155273
3896.215820,3283.862305
3896.191406,3283.935547
3895.996094,3283.300781
3895.996094,3283.447266
3895.996094,3283.398438
3895.727539,3283.471680
3895.849609,3283.129883
3895.800781,3283.081055
3895.971680,3282.763672
3895.751953,3282.641602
3895.776367,3282.617188
3895.703125,3282.446289
3895.532227,3282.006836
3895.629883,3282.202148
3895.410156,3282.153320
3895.678711,3281.958008
3895.727539,3281.811523
3895.532227,3281.689453
3895.434570,3281.445313
3895.434570,3281.372070
3895.336914,3281.323242
3895.507813,3282.543945
3896.411133,3284.741211
3897.143555,3286.596680
3898.193359,3287.182617
3898.291016,3286.962891
3898.120117,3286.425781
3897.656250,3285.742188
3897.509766,3285.791016
3897.583008,3286.108398
3897.900391,3286.621094
3897.924805,3286.865234
3898.046875,3286.450195
3897.827148,3285.937500
3897.875977,3285.742188
3897.729492,3285.791016
3897.705078,3285.742188
3897.558594,3285.693359
3897.778320,3285.864258
3897.631836,3285.522461
3897.436523,3285.424805
3897.387695,3285.400391
3897.485352,3284.936523
3897.314453,3284.790039
3897.314453,3284.643555
3896.948242,3284.497070
3897.021484,3284.179688
3896.972656,3284.326172
3896.801758,3284.179688
3896.875000,3283.837891
3896.606445,3283.764648
3896.728516,3283.618164
3896.704102,3283.374023
3896.484375,3283.496094
3896.386719,3283.422852
3896.411133,3282.958984
3896.411133,3283.056641
3896.459961,3283.007813
3896.508789,3283.081055
3896.289063,3282.739258
3896.240234,3282.690430
3896.215820,3282.568359
3895.971680,3282.446289
3896.069336,3282.446289
3896.069336,3282.226563
3895.898438,3282.055664
3895.776367,3281.909180
3895.996094,3281.860352
3895.971680,3281.616211
3895.849609,3281.396484
3895.703125,3281.567383
3895.947266,3281.518555
3895.922852,3282.641602
3896.777344,3284.667969
3897.778320,3286.547852
3898.388672,3287.402344
3898.559570,3287.280273
3898.583984,3286.621094
3898.217773,3286.181641
3897.998047,3285.961914
3897.900391,3286.181641
3898.095703,3286.279297
3898.364258,3286.889648
3898.437500,3286.621094
3898.266602,3286.279297
3898.120117,3285.839844
3897.924805,3285.913086
3897.949219,3286.010742
3897.802734,3285.888672
3897.827148,3285.766602
3898.022461,3285.839844
3897.949219,3285.766602
3898.071289,3285.449219
3897.778320,3285.278320
3897.729492,3285.278320
3897.729492,3285.180664
3897.729492,3284.912109
3897.753906,3284.863281
3897.705078,3284.716797
3897.607422,3284.545898
3897.680664,3284.667969
3897.631836,3284.594727
3897.778320,3284.667969
3897.656250,3284.497070
3897.607422,3284.277344
3897.534180,3284.155273
3897.412109,3283.789063
3897.265625,3283.813477
3897.143555,3283.764648
3897.314453,3283.789063
3897.314453,3283.544922
3897.314453,3283.715820
3897.119141,3283.374023
3897.119141,3283.251953
3897.070313,3282.958984
3896.997070,3283.203125
3896.923828,3282.812500
3896.923828,3282.983398
3897.485352,3284.350586
3898.291016,3286.279297
3898.999023,3287.622070
3899.755859,3287.792969
3899.560547,3287.451172
3899.121094,3287.304688
3898.901367,3287.011719
3899.096680,3286.816406
3899.072266,3286.767578
3899.023438,3286.987305
3899.072266,3286.914063
3898.901367,3286.621094
3898.706055,3286.303711
3898.559570,3286.083984
3898.364258,3286.157227
3898.486328,3285.986328
3898.437500,3285.815430
3898.339844,3285.791016
3898.022461,3285.620117
3898.315430,3285.473633
3898.071289,3284.985352
3897.875977,3284.960938
3897.949219,3284.790039
3897.705078,3284.619141
3897.631836,3284.301758
3897.485352,3284.106445
3897.265625,3283.959961
3897.290039,3283.789063
3897.192383,3283.789063
3897.216797,3283.496094
3897.460938,3283.422852
3897.314453,3283.349609
3897.119141,3283.544922
3896.948242,3283.032227
3896.948242,3283.251953
3897.094727,3282.885742
3896.826172,3282.788086
3896.728516,3282.519531
3896.777344,3282.421875
3896.801758,3282.373047
3896.557617,3282.226563
3896.533203,3281.982422
3896.435547,3282.250977
3896.582031,3281.909180
3896.484375,3281.713867
3896.459961,3281.469727
3896.191406,3282.275391
3897.167969,3284.228516
3898.022461,3285.888672
3898.974609,3286.547852
3898.828125,3286.816406
3898.730469,3286.132813
3898.461914,3285.815430
3898.095703,3285.571289
3897.949219,3285.595703
3898.291016,3285.595703
3898.095703,3285.766602
3898.144531,3285.742188
3897.998047,3285.229492
3897.802734,3285.058594
3897.729492,3285.009766
3897.656250,3284.643555
3897.436523,3284.765625
3897.534180,3284.838867
3897.412109,3284.863281
3897.363281,3284.545898
3897.387695,3284.521484
3897.338867,3284.423828
3897.387695,3284.155273
3896.875000,3283.666992
3897.070313,3283.642578
3896.948242,3283.349609
3896.533203,3283.471680
3896.655273,3283.032227
3896.655273,3282.910156
3896.386719,3282.934570
3896.435547,3282.861328
3896.264648,3282.470703
3896.118164,3282.397461
3896.191406,3282.495117
3896.313477,3282.373047
3896.020508,3281.982422
3896.020508,3282.006836
3896.069336,3281.787109
3895.996094,3281.665039
3895.825195,3281.494141
3895.727539,3281.274414
3895.751953,3281.250000
3895.581055,3281.030273
3895.727539,3280.786133
3895.581055,3280.810547
3895.678711,3280.590820
3895.507813,3280.664063
3895.678711,3280.468750
3895.654297,3280.371094
3895.751953,3280.786133
3895.556641,3280.151367
3895.361328,3280.224609
3895.581055,3281.030273
3896.362305,3282.788086
3897.094727,3284.179688
3897.753906,3284.594727
3898.022461,3284.399414
3897.924805,3284.057617
3897.387695,3283.544922
3897.143555,3283.227539
3897.216797,3283.300781
3897.314453,3283.276367
3897.265625,3283.300781
3897.216797,3283.203125
3897.265625,3282.885742
3897.045898,3282.983398
3897.509766,3282.910156
3897.216797,3282.812500
3897.216797,3282.934570
3897.265625,3282.812500
3897.021484,3282.934570
3896.972656,3282.617188
3897.290039,3282.617188
3896.899414,3282.543945
3897.216797,3282.373047
3897.094727,3282.299805
3897.045898,3281.909180
3896.582031,3281.738281
3896.630859,3281.787109
3896.875000,3281.518555
3896.362305,3281.420898
3896.752930,3281.225586
3896.630859,3281.054688
3896.435547,3281.005859
3896.484375,3280.859375
3896.313477,3280.859375
3896.435547,3280.810547
3896.289063,3280.541992
3896.020508,3280.517578
3896.166992,3280.444336
3896.118164,3280.346680
3896.044922,3280.151367
3896.142578,3280.371094
3896.166992,3280.029297
3896.069336,3279.956055
3896.044922,3279.736328
3895.825195,3280.004883
3896.142578,3279.980469
3896.166992,3281.274414
3896.826172,3282.617188
3897.802734,3283.569336
3897.973633,3283.837891
3897.973633,3283.471680
3897.778320,3283.105469
3897.509766,3282.885742
3897.485352,3282.641602
3897.387695,3282.617188
3897.314453,3282.763672
3897.241211,3282.568359
3897.167969,3282.348633
3897.192383,3282.177734
3897.338867,3282.202148
3896.972656,3282.299805
3896.899414,3282.128906
3896.972656,3282.104492
3897.021484,3282.006836
3897.192383,3282.470703
3897.485352,3282.006836
3897.363281,3282.177734
3897.314453,3281.713867
3896.948242,3281.689453
3896.850586,3281.542969
3896.875000,3281.347656
3896.606445,3281.030273
3896.704102,3281.030273
3896.557617,3280.688477
3896.557617,3280.737305
3896.411133,3280.566406
3896.557617,3280.444336
3896.337891,3280.541992
3896.337891,3280.493164
3896.435547,3280.371094
3896.386719,3280.273438
3896.435547,3280.200195
3896.411133,3280.102539
3896.313477,3280.004883
3896.093750,3279.736328
3896.020508,3279.736328
3896.093750,3279.589844
3895.996094,3279.516602
3895.751953,3279.150391
3895.727539,3279.150391
3895.898438,3278.906250
3895.751953,3278.955078
3895.947266,3279.980469
3896.752930,3281.298828
3897.412109,3282.495117
3897.802734,3283.007813
3898.095703,3282.714844
3897.949219,3282.470703
3897.705078,3281.909180
3897.460938,3281.860352
3897.656250,3281.665039
3897.143555,3281.958008
3897.241211,3281.665039
3897.070313,3281.445313
3897.119141,3281.225586
3897.167969,3280.908203
3896.875000,3280.810547
3896.777344,3281.005859
3896.948242,3280.908203
3896.655273,3280.883789
3896.679688,3280.737305
3896.801758,3280.664063
3896.264648,3280.566406
3896.508789,3280.419922
3896.606445,3280.297852
3896.337891,3279.980469
3896.264648,3279.687500
3895.800781,3279.687500
3896.142578,3279.833984
3895.874023,3279.711914
3895.874023,3279.565430
3895.996094,3279.638672
3895.874023,3279.516602
3895.849609,3279.345703
3896.069336,3279.443359
3895.507813,3279.296875
3895.581055,3279.223633
3895.605469,3279.052734
3895.605469,3278.979492
3895.703125,3279.028320
3895.385742,3278.906250
3895.703125,3278.662109
3895.434570,3278.564453
3895.190430,3278.491211
3895.263672,3278.271484
3895.141602,3278.442383
3895.263672,3278.393555
3895.385742,3278.393555
3895.239258,3278.320313
3895.263672,3278.417969
3895.434570,3278.784180
3895.703125,3280.053711
3896.630859,3281.274414
3897.241211,3282.397461
3897.558594,3282.714844
3897.485352,3282.177734
3897.216797,3281.713867
3896.997070,3281.787109
3897.070313,3281.445313
3896.899414,3281.616211
3896.899414,3281.689453
3896.850586,3281.762695
3896.899414,3281.591797
3896.777344,3281.250000
3896.679688,3281.201172
3896.337891,3281.298828
3896.313477,3281.030273
3896.484375,3280.981445
3896.264648,3281.152344
3896.337891,3281.225586
3896.289063,3281.250000
3896.411133,3281.225586
3896.508789,3281.030273
3896.215820,3280.590820
3896.044922,3280.371094
3895.874023,3280.297852
3895.898438,3280.102539
3895.605469,3280.126953
3895.996094,3279.785156
3895.800781,3279.785156
3895.776367,3279.760742
3895.727539,3279.663086
3895.678711,3279.370117
3895.556641,3279.541016
3895.581055,3279.492188
3895.776367,3279.370117
3895.800781,3279.296875
3895.629883,3279.418945
3895.483398,3279.150391
3895.532227,3278.930664
3895.629883,3278.686523
3895.434570,3278.662109
3895.629883,3278.930664
3895.800781,3279.785156
3896.362305,3281.005859
3897.265625,3282.324219
3897.656250,3282.617188
3897.851563,3282.617188
3897.656250,3281.982422
3897.680664,3282.055664
3897.412109,3281.811523
3897.363281,3281.811523
3897.705078,3281.787109
3897.485352,3281.860352
3897.631836,3281.494141
3897.387695,3281.567383
3897.290039,3281.494141
3897.436523,3281.347656
3897.583008,3281.518555
3897.436523,3281.347656
3897.607422,3281.494141
3897.314453,3281.152344
3897.436523,3280.957031
3896.997070,3280.957031
3897.167969,3280.834961
3896.801758,3280.517578
3896.997070,3280.419922
3897.338867,3280.371094
3897.192383,3280.395508
3897.192383,3280.517578
3896.923828,3280.346680
3896.655273,3280.102539
3896.533203,3279.809570
3896.875000,3279.736328
3896.655273,3279.516602
3896.313477,3279.394531
3896.313477,3279.394531
3896.313477,3279.272461
3895.971680,3279.101563
3896.020508,3278.857422
3895.922852,3278.735352
3896.044922,3278.881836
3895.800781,3278.906250
3895.751953,3278.613281
3895.971680,3278.564453
3895.751953,3278.613281
3895.825195,3279.418945
3896.630859,3281.005859
3897.338867,3282.250977
3897.851563,3282.397461
3897.802734,3282.495117
3897.656250,3282.055664
3897.192383,3281.542969
3897.265625,3281.616211
3897.045898,3281.787109
3897.436523,3281.835938
3897.119141,3281.713867
3897.192383,3281.738281
3897.119141,3281.518555
3897.021484,3281.274414
3896.875000,3281.005859
3896.997070,3281.079102
3896.923828,3280.810547
3897.021484,3280.957031
3897.094727,3280.859375
3896.899414,3280.786133
3896.899414,3280.664063
3896.777344,3280.395508
3896.655273,3280.273438
3896.655273,3280.175781
3896.777344,3280.004883
3896.606445,3279.736328
3896.557617,3279.736328
3896.362305,3279.638672
3896.582031,3279.907227
3896.459961,3279.492188
3896.557617,3279.394531
3896.435547,3279.418945
3896.484375,3279.296875
3896.142578,3279.077148
3896.166992,3279.052734
3896.118164,3278.833008
3896.166992,3278.930664
3895.898438,3278.759766
3895.996094,3278.808594
3895.971680,3278.637695
3896.118164,3278.637695
3896.093750,3278.662109
3895.800781,3278.515625
3895.947266,3278.393555
3895.727539,3278.002930
3895.678711,3278.125000
3896.069336,3279.711914
3896.899414,3281.494141
3897.729492,3282.666016
3898.217773,3282.690430
3897.924805,3282.275391
3897.509766,3282.080078
3897.509766,3281.835938
3897.412109,3281.787109
3897.387695,3282.006836
3897.656250,3282.421875
3897.509766,3282.275391
3897.387695,3281.762695
3897.265625,3281.372070
3896.850586,3281.298828
3896.801758,3281.347656
3896.875000,3281.372070
3896.826172,3281.469727
3896.850586,3281.542969
3896.752930,3281.250000
3896.972656,3281.420898
3896.728516,3281.225586
3896.704102,3281.347656
3896.508789,3281.152344
3896.533203,3281.054688
3896.435547,3280.883789
3896.557617,3281.030273
3896.386719,3280.834961
3896.435547,3280.883789
3896.435547,3280.883789
3896.337891,3280.615234
3896.069336,3280.639648
3896.289063,3280.737305
3896.264648,3280.493164
3896.362305,3280.493164
3896.264648,3280.615234
3896.484375,3280.517578
3896.435547,3280.371094
3896.435547,3280.395508
3896.215820,3280.273438
3896.264648,3279.882813
3896.215820,3279.907227
3896.044922,3279.882813
3896.313477,3279.541016
3896.142578,3279.467773
3895.874023,3279.467773
3896.118164,3279.418945
3896.215820,3279.248047
3895.971680,3279.565430
3896.508789,3280.517578
3897.607422,3282.446289
3898.144531,3283.325195
3898.437500,3283.251953
3898.388672,3283.007813
3898.266602,3282.543945
3898.022461,3282.055664
3897.729492,3282.031250
3897.851563,3282.421875
3898.291016,3282.592773
3898.193359,3282.617188
3898.315430,3282.543945
3898.071289,3282.226563
3897.973633,3282.153320
3897.827148,3281.958008
3897.851563,3282.055664
3897.949219,3282.128906
3898.095703,3282.226563
3898.168945,3282.250977
3897.998047,3282.250977
3897.998047,3282.202148
3898.071289,3281.835938
3897.851563,3281.762695
3897.851563,3281.469727
3897.534180,3281.347656
3897.265625,3281.176758
3897.143555,3281.079102
3897.363281,3280.786133
3897.119141,3281.005859
3897.265625,3280.810547
3897.045898,3280.712891
3897.070313,3280.639648
3896.948242,3280.444336
3896.997070,3280.273438
3896.948242,3280.029297
3896.899414,3280.004883
3896.899414,3280.200195
3896.704102,3279.638672
3896.655273,3279.492188
3896.606445,3279.541016
3896.459961,3279.638672
3896.533203,3279.614258
3896.435547,3279.760742
3896.533203,3279.736328
3896.752930,3280.957031
3897.680664,3282.299805
3898.315430,3283.618164
3898.657227,3283.911133
3898.681641,3283.886719
3898.315430,3283.178711
3898.168945,3283.203125
3898.120117,3283.300781
3897.802734,3283.105469
3897.973633,3283.154297
3898.095703,3283.105469
3898.071289,3283.300781
3897.827148,3282.958984
3897.558594,3282.519531
3897.436523,3282.250977
3897.583008,3282.519531
3897.485352,3282.666016
3897.460938,3282.373047
3897.192383,3282.080078
3897.167969,3281.982422
3897.021484,3282.006836
3897.094727,3281.860352
3896.875000,3281.640625
3896.582031,3281.518555
3896.704102,3281.689453
3896.606445,3281.372070
3896.704102,3281.494141
3896.679688,3281.274414
3896.704102,3281.420898
3896.630859,3281.396484
3896.362305,3281.201172
3896.411133,3281.103516
3896.362305,3280.957031
3896.313477,3280.957031
3896.435547,3280.981445
3896.289063,3280.834961
3896.289063,3280.981445
3896.264648,3280.590820
3896.191406,3280.395508
3896.069336,3280.053711
3895.898438,3280.200195
3896.191406,3280.053711
3896.142578,3280.175781
3896.264648,3280.151367
3896.093750,3280.078125
3895.849609,3279.833984
3895.947266,3279.614258
3895.703125,3279.663086
3895.727539,3279.565430
3895.581055,3279.516602
3895.703125,3279.394531
3895.458984,3279.370117
3895.654297,3279.760742
3896.142578,3281.323242
3897.216797,3282.958984
3897.998047,3283.886719
3898.339844,3283.959961
3898.461914,3283.935547
3898.242188,3283.374023
3897.998047,3283.178711
3897.802734,3283.251953
3897.973633,3283.398438
3898.071289,3283.740234
3898.120117,3283.447266
3898.095703,3283.300781
3897.802734,3283.081055
3897.802734,3282.690430
3897.778320,3282.836914
3897.631836,3282.885742
3897.583008,3282.763672
3897.705078,3282.519531
3897.680664,3282.617188
3897.656250,3282.446289
3897.485352,3282.128906
3897.436523,3281.884766
3897.045898,3281.665039
3896.948242,3281.591797
3896.923828,3281.665039
3896.801758,3281.591797
3897.070313,3281.445313
3896.704102,3281.201172
3896.655273,3281.103516
3896.875000,3281.127930
3896.972656,3281.054688
3896.972656,3280.981445
3896.850586,3281.054688
3896.752930,3281.054688
3896.801758,3281.005859
3896.801758,3280.590820
3896.704102,3280.566406
3896.533203,3280.297852
3896.630859,3280.346680
3896.557617,3280.322266
3896.411133,3280.224609
3896.533203,3280.126953
3896.337891,3279.833984
3896.215820,3279.711914
3896.166992,3279.980469
3896.191406,3280.029297
3896.240234,3279.687500
3896.240234,3280.029297
3896.313477,3279.882813
3896.191406,3280.053711
3896.166992,3279.907227
3896.264648,3279.711914
3896.069336,3280.419922
3896.606445,3282.617188
3897.949219,3283.862305
3898.486328,3284.497070
3898.413086,3284.570313
3898.266602,3284.033203
3898.022461,3284.033203
3897.656250,3283.666992
3897.607422,3283.837891
3897.802734,3283.935547
3897.680664,3284.082031
3897.827148,3284.082031
3897.705078,3284.082031
3897.485352,3283.618164
3897.558594,3283.544922
3897.460938,3283.593750
3897.094727,3283.862305
3897.485352,3283.520508
3897.607422,3283.642578
3897.387695,3283.349609
3897.460938,3283.251953
3897.363281,3283.227539
3897.387695,3282.788086
3897.314453,3282.470703
3897.119141,3282.714844
3896.997070,3282.592773
3897.119141,3282.299805
3896.850586,3282.421875
3896.948242,3282.275391
3896.972656,3282.153320
3896.875000,3281.909180
3896.899414,3281.689453
3896.679688,3281.860352
3896.899414,3281.420898
3896.752930,3281.909180
3896.850586,3281.689453
3896.679688,3281.420898
3896.801758,3281.420898
3896.899414,3281.445313
3896.899414,3281.030273
3896.728516,3281.274414
3896.728516,3281.250000
3896.630859,3281.005859
3896.777344,3281.250000
3896.801758,3281.152344
3896.728516,3280.932617
3896.630859,3280.615234
3896.264648,3280.908203
3896.826172,3282.446289
3897.656250,3283.691406
3898.657227,3284.960938
3899.023438,3285.278320
3898.901367,3284.936523
3898.803711,3284.667969
3898.388672,3284.155273
3898.486328,3284.130859
3898.217773,3283.984375
3898.583984,3284.130859
3898.559570,3284.008789
3898.315430,3283.935547
3898.364258,3283.837891
3898.168945,3283.593750
3898.120117,3283.764648
3898.022461,3283.789063
3898.144531,3283.740234
3897.998047,3283.447266
3898.193359,3283.691406
3897.924805,3283.154297
3897.924805,3283.276367
3897.875977,3283.251953
3897.753906,3282.861328
3897.607422,3282.836914
3897.436523,3282.373047
3897.338867,3282.348633
3897.412109,3282.202148
3897.583008,3282.324219
3897.705078,3282.348633
3897.460938,3282.177734
3897.436523,3281.933594
3897.192383,3281.762695
3897.143555,3281.933594
3897.143555,3281.762695
3897.241211,3281.689453
3897.241211,3281.469727
3897.265625,3281.445313
3896.997070,3281.201172
3896.923828,3281.054688
3896.899414,3280.981445
3896.777344,3280.932617
3896.582031,3280.493164
3896.704102,3280.493164
3896.679688,3280.419922
3896.508789,3280.151367
3896.459961,3280.322266
3896.337891,3280.126953
3896.313477,3280.053711
3896.337891,3279.809570
3896.093750,3279.711914
