Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
9896,-51,-47,0,0
9892,-51,-48,0,0
9901,-53,-48,0,0
9894,-53,-49,0,0
9898,-55,-50,0,0
9909,-55,-50,0,0
9904,-57,-51,0,0
9896,-59,-51,0,0
9883,-59,-52,0,0
9881,-57,-52,0,0
9878,-57,-53,0,0
9892,-57,-53,0,0
9915,-57,-53,0,0
9883,-57,-54,0,0
9899,-57,-54,0,0
9901,-57,-54,0,0
9897,-59,-55,0,0
9902,-60,-55,0,0
9910,-60,-56,0,0
9900,-61,-56,0,0
9890,-61,-57,0,0
9895,-61,-57,0,0
9877,-60,-57,0,0
9908,-61,-58,0,0
9929,-62,-58,0,0
9897,-61,-59,0,0
9913,-61,-59,0,0
9898,-61,-59,0,0
9908,-62,-59,0,0
9904,-63,-59,0,0
9916,-64,-60,0,0
9903,-65,-60,0,0
9905,-65,-60,0,0
9869,-65,-61,0,0
9895,-65,-61,0,0
9909,-66,-62,0,0
9918,-67,-62,0,0
9905,-68,-62,0,0
9911,-68,-63,0,0
9908,-69,-63,0,0
9901,-69,-64,0,0
9924,-70,-64,0,0
9906,-71,-65,0,0
9918,-71,-65,0,0
9914,-71,-66,0,0
9891,-71,-66,0,0
9882,-69,-67,0,0
9903,-69,-67,0,0
9920,-69,-67,0,0
9907,-70,-68,0,0
9913,-70,-68,0,0
9908,-71,-68,0,0
9906,-71,-69,0,0
9917,-72,-69,0,0
9908,-72,-69,0,0
9925,-72,-70,0,0
9909,-72,-70,0,0
9885,-72,-70,0,0
9876,-72,-70,0,0
9911,-72,-70,0,0
9916,-72,-70,0,0
9904,-72,-71,0,1
9894,-72,-71,0,0
9917,-72,-71,0,0
9904,-71,-71,0,0
9915,-72,-71,0,0
9919,-72,-71,0,0
9905,-72,-71,0,0
9894,-72,-71,0,0
9871,-72,-71,0,0
9873,-71,-71,0,0
9834,-69,-71,0,0
9868,-68,-71,0,0
9850,-68,-71,0,0
9799,-63,-70,0,0
9811,-58,-70,0,0
9788,-53,-69,0,0
9790,-49,-68,0,0
9791,-47,-66,0,0
9791,-36,-65,0,0
9795,-33,-63,0,0
9790,-23,-60,0,0
9761,-6,-57,0,0
9757,13,-53,0,0
9801,30,-48,0,0
9799,36,-42,0,0
9780,37,-37,0,0
9800,37,-31,0,0
9829,37,-26,0,0
9821,37,-20,0,0
9829,37,-15,0,0
9839,37,-10,0,0
9852,37,-4,0,0
9842,37,0,0,0
9826,36,5,0,0
9825,36,10,0,0
9845,35,14,0,0
9862,25,18,0,0
9854,13,21,0,0
9850,10,23,0,0
9867,8,25,0,0
9854,7,26,0,0
9862,2,27,1,0
